attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,class
0,0,0,141,0,0,0,1,0,0,0,0,1,0,437,1,0,0,0,0,0,0,0,0,311,0,0,0,0,0,1,0,0,0,0,1,0,0,0,505,0,0,0,1,0,0,0,0,1
0,0,0,136,0,0,0,1,0,0,0,0,0,0,250,0,0,0,1,0,0,1,0,0,766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,152,1,0,0,0,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,289,0,1,0,1,0,0,0,1,1,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,151,1,0,0,1,1,0,1,0,0,0,937,1,0,0,0,0,0,0,0,0,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,68,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,424,0,0,0,1,0,1,0,0,1
0,0,0,81,0,0,1,0,0,0,0,0,0,0,562,1,0,0,1,0,0,0,1,1,211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,114,0,0,1,1,0,0,0,0,0,0,437,1,0,0,1,0,0,0,1,0,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,-1
0,0,0,78,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,733,0,0,0,0,0,1,38,0,0,0,0,0,0,0,404,0,0,0,1,0,1,0,0,-1
0,0,0,182,0,0,0,1,0,0,0,0,0,0,187,1,0,0,1,1,0,0,0,0,189,0,1,0,0,0,0,0,1,0,0,0,0,0,0,484,0,1,0,0,0,0,0,0,-1
0,0,0,83,0,0,0,1,0,0,0,0,0,0,812,1,0,0,0,0,0,0,0,0,477,0,0,0,0,0,1,0,0,0,0,1,0,0,0,404,0,0,0,1,0,1,0,0,1
0,0,0,63,0,0,1,1,0,0,0,0,0,0,562,0,0,0,1,0,0,0,1,0,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,-1
0,1,0,40,0,0,0,1,1,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,45,0,0,1,1,0,0,0,0,0,0,312,0,0,0,1,0,0,0,0,0,189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101,0,1,0,0,0,0,0,0,-1
0,0,0,23,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,38,0,0,0,1,1,0,0,0,0,0,812,0,0,0,1,0,0,0,0,0,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,1,0,0,0,0,0,0,0,-1
0,0,1,176,0,0,0,1,0,0,0,0,0,0,562,0,0,1,1,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,1,0,0,0,0,1
0,0,0,22,0,0,0,1,1,0,0,0,0,0,937,1,0,0,1,0,0,0,0,0,389,0,0,0,0,0,1,150,0,0,0,0,0,0,0,605,0,0,0,1,0,0,0,0,1
0,0,0,24,0,0,0,1,0,0,0,0,1,0,812,1,0,0,0,0,0,0,0,0,666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,1,0,0,0,-1
0,0,0,126,1,0,0,0,1,0,0,0,0,0,562,0,0,0,0,0,0,0,0,1,377,0,1,1,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,-1
0,0,0,114,0,0,1,1,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,0,344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,1,0,0,-1
0,0,0,133,0,0,1,0,0,0,0,0,0,0,624,1,1,0,1,0,0,0,0,1,211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,-1
0,0,1,68,1,0,0,1,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,511,0,0,1,0,1,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,-1
0,0,0,64,0,0,0,1,1,0,0,0,0,0,874,0,0,0,1,0,0,0,0,0,644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,125,1,1,0,1,0,0,0,0,1,0,624,0,0,0,1,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,-1
0,0,0,138,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,1,0,1,0,0,0,0,-1
0,0,0,92,0,0,0,1,0,0,0,0,0,0,562,0,0,1,0,0,0,0,0,0,566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,1,0,1,0,0,-1
0,0,0,188,0,0,0,0,0,0,0,0,1,0,562,0,0,1,1,0,0,0,0,0,411,0,0,0,1,0,0,0,1,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,109,0,0,0,1,0,433,0,0,0,0,624,1,0,0,0,0,0,0,0,0,522,0,0,1,0,0,1,0,0,1,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,1,197,0,0,1,1,0,0,0,0,0,0,437,0,0,0,1,0,0,0,0,0,189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,-1
0,0,0,109,0,0,0,0,0,0,0,0,0,0,562,1,1,0,1,1,0,0,0,1,355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,97,0,0,0,1,0,0,0,0,0,0,187,1,0,0,0,0,0,0,0,0,544,0,0,1,0,0,1,0,0,0,0,0,0,0,0,404,0,1,0,1,0,0,0,0,-1
0,0,0,73,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,1
0,0,0,20,0,0,0,1,0,0,0,0,0,0,624,0,0,1,1,0,0,1,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,95,0,0,1,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,1,0,266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,-1
0,0,0,114,0,0,0,1,0,0,0,0,0,0,812,1,0,0,0,0,0,0,0,0,444,0,0,0,0,0,1,0,1,1,0,0,0,0,0,706,0,0,0,1,1,0,0,0,-1
0,0,0,353,1,0,0,1,0,0,0,0,0,0,375,0,0,0,1,0,0,0,0,0,400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,1,0,0,-1
0,0,0,25,0,0,0,1,1,0,0,0,0,0,874,1,0,0,0,0,0,0,0,0,777,0,0,0,0,0,1,94,0,0,0,0,0,0,0,303,0,0,0,1,1,0,0,0,1
0,0,1,141,0,0,0,1,0,0,0,0,0,0,375,1,0,0,1,1,0,0,0,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,1,-1
0,0,0,184,0,0,0,1,0,0,0,0,0,0,624,1,1,0,0,0,0,0,0,0,455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,303,0,0,0,1,1,0,0,0,-1
0,0,0,151,1,0,0,1,0,323,0,0,0,0,624,0,0,0,1,0,0,1,0,0,488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,-1
0,0,0,133,0,0,0,1,1,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,59,0,0,0,1,0,0,0,0,0,0,187,1,0,0,1,0,0,0,0,0,855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202,0,1,0,1,0,0,0,0,-1
0,0,0,253,0,0,0,1,0,0,0,1,0,0,812,1,0,0,1,0,0,0,0,0,611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,122,0,0,0,1,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,1,0,0,0,0,1,0,1,-1
0,0,0,117,0,0,0,0,0,0,0,0,1,0,375,1,0,0,1,0,0,0,0,1,422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,-1
0,0,0,93,0,0,0,1,0,0,0,0,1,0,437,1,0,0,1,0,0,0,0,0,577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,126,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,1,0,0,0,0,0,0,-1
0,0,0,78,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,454,1,0,0,0,0,1,0,0,-1
0,0,0,38,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,100,0,0,0,1,0,0,0,0,0,0,624,1,1,0,1,0,0,0,0,0,344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,102,0,0,0,1,0,0,1,1,0,0,562,1,0,0,0,0,0,0,0,0,289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,125,0,0,1,1,0,0,0,0,0,0,624,1,0,0,1,0,0,1,0,0,211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,110,0,0,0,1,0,0,0,0,0,0,562,0,0,1,1,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,1,0,1,0,0,0,0,-1
1,0,0,28,0,0,0,0,0,0,0,0,1,0,812,1,0,0,0,0,0,0,0,0,422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,303,1,0,0,0,1,0,0,0,-1
0,0,1,166,1,0,0,0,0,0,1,0,0,0,624,0,0,0,0,0,0,0,0,1,389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,66,0,0,0,1,1,0,0,0,0,0,812,1,0,0,0,0,0,0,0,0,455,0,0,1,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,0,0,0,0,-1
0,0,0,198,0,0,0,1,0,0,0,0,0,0,624,1,1,0,1,0,0,0,0,0,422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,157,0,0,0,1,0,0,0,0,0,0,312,0,0,0,1,0,0,0,0,0,244,0,0,0,0,1,0,0,0,0,0,0,0,0,1,404,1,0,0,0,0,0,0,0,-1
0,0,1,157,1,0,0,1,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,-1
0,0,0,114,0,0,0,1,0,0,0,0,0,0,312,1,0,0,1,1,0,0,0,0,278,0,1,0,0,0,0,0,0,1,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,20,0,0,0,1,0,0,0,0,0,0,375,1,0,0,1,0,0,0,0,0,355,0,0,0,0,0,1,0,0,1,0,0,0,0,0,807,0,0,0,1,0,0,0,0,1
0,0,0,79,0,0,1,1,0,0,1,0,0,0,624,1,0,0,0,0,0,0,0,0,222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,233,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,1,0,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,90,0,0,0,1,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,0,511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,1,0,0,-1
0,0,0,27,0,0,0,1,1,0,1,0,0,0,812,1,0,0,0,0,0,0,0,0,688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,417,0,0,0,1,0,0,0,0,0,0,624,0,0,1,1,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,1,0,0,0,0,-1
0,0,0,227,0,0,0,0,0,0,0,0,0,0,437,1,0,0,1,0,0,0,1,0,200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,252,1,0,0,0,0,0,0,0,-1
0,0,0,171,1,0,0,1,0,366,0,0,0,0,375,0,1,0,1,0,0,0,0,0,533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,-1
0,0,0,136,0,0,0,1,0,0,0,0,0,0,125,1,0,0,1,0,0,0,1,0,533,0,0,0,0,0,1,0,1,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,22,0,0,0,1,0,0,0,0,0,0,562,0,0,1,1,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,1,0,1,0,0,0,0,-1
0,0,0,263,0,0,0,1,0,0,0,0,0,0,562,1,0,0,0,0,0,0,0,0,622,0,0,1,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,1,0,0,-1
0,0,1,192,0,0,1,1,0,0,1,0,0,0,562,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,148,0,0,0,1,0,0,0,0,0,0,749,1,0,0,1,0,0,1,0,0,455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202,0,0,0,1,0,0,0,0,-1
0,0,0,129,0,0,0,0,0,0,0,0,0,0,624,1,1,0,1,0,0,0,0,1,377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,82,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,1,0,0,0,0,289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,83,0,0,0,1,0,0,0,0,1,0,250,1,0,0,1,0,0,0,0,0,599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,303,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,505,1,0,0,0,0,0,0,0,-1
0,0,1,73,0,0,0,1,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,0,366,0,1,0,0,0,0,68,0,0,0,0,0,0,0,505,1,0,0,0,0,0,0,0,-1
0,0,0,46,0,0,0,0,0,0,0,1,0,0,562,1,0,0,0,0,0,0,0,0,300,0,0,1,1,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,271,1,0,0,1,1,0,1,0,0,0,937,0,0,0,0,0,0,0,0,0,466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,1,95,0,0,0,1,0,0,0,0,0,0,562,0,0,1,1,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,1,158,0,0,0,1,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,0,622,0,1,0,0,0,0,0,0,0,0,0,0,0,0,383,1,0,0,0,0,0,0,0,-1
0,0,0,154,0,0,0,1,0,0,0,0,0,0,375,0,0,0,1,0,0,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1,1,0,0,0,0,0,1,-1
0,0,0,64,0,0,1,1,0,0,0,0,0,0,562,1,1,0,1,0,0,0,0,0,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,1,16,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,88,0,0,0,1,1,0,0,0,0,0,999,1,0,0,1,0,0,0,0,0,444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,-1
0,0,1,190,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,117,0,0,1,1,1,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,-1
0,0,0,25,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,454,1,0,0,0,0,1,0,0,-1
0,0,0,150,0,0,0,1,0,0,0,0,1,0,624,1,0,0,1,0,0,0,0,0,322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,40,0,0,0,1,0,0,0,0,0,0,624,1,0,0,0,0,0,0,0,0,588,0,0,0,0,0,1,0,0,0,0,1,0,0,0,605,0,0,0,1,0,1,0,0,-1
0,0,0,135,0,0,0,1,0,0,0,0,0,0,874,1,0,0,1,0,0,1,0,0,455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202,0,0,0,1,0,0,0,0,-1
0,0,0,112,0,0,0,1,1,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,389,0,0,0,0,0,1,50,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,118,0,0,0,0,0,0,0,0,0,0,562,1,1,0,1,0,0,0,0,1,577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,484,0,0,0,1,0,0,0,0,-1
0,0,0,73,0,0,0,1,0,0,0,0,0,0,312,0,0,0,1,0,0,0,0,0,411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,1,0,0,0,0,0,0,-1
0,0,0,81,0,0,1,1,0,0,0,0,0,0,375,1,0,0,1,0,0,0,0,0,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,1,0,0,0,0,0,0,-1
0,0,0,122,0,0,0,1,0,0,0,0,0,0,624,0,0,1,1,0,0,0,0,0,444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,404,0,1,0,1,0,0,0,0,-1
0,0,0,134,0,0,0,1,1,0,0,0,0,0,687,1,0,0,1,0,0,0,0,0,444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,70,0,0,0,1,0,0,0,0,0,0,624,1,0,0,0,0,0,0,1,0,400,0,0,1,0,1,0,0,0,0,0,0,0,0,0,505,1,0,0,0,0,0,0,0,-1
0,0,0,134,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,353,1,0,0,0,0,0,0,0,-1
0,0,0,138,1,0,0,0,0,0,0,0,1,0,687,0,0,0,1,0,0,0,0,1,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,198,0,0,0,1,0,0,0,0,0,0,749,1,0,0,1,0,0,0,0,0,766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,242,0,0,0,1,0,1,0,0,-1
0,0,0,19,0,0,0,0,0,0,1,0,0,0,624,1,0,0,0,0,0,0,0,0,266,0,0,0,1,0,1,0,1,0,0,0,0,0,0,242,0,1,0,1,0,0,0,0,-1
0,0,0,160,0,0,0,1,0,536,0,0,0,0,562,1,0,0,1,0,0,0,0,0,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,454,1,1,0,0,0,0,0,0,-1
0,0,0,81,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,1,0,0,522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,56,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,233,0,1,0,0,0,0,0,0,0,1,0,0,0,0,535,1,0,0,0,0,0,0,0,-1
0,0,0,148,0,0,0,1,0,365,0,0,0,0,562,1,0,0,1,0,0,1,0,0,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,484,1,0,0,0,0,0,0,0,-1
0,1,0,109,0,0,0,1,1,0,0,0,0,0,812,1,0,0,0,0,0,0,0,0,511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,1,163,0,1,1,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,35,0,0,0,1,0,0,0,0,0,0,500,1,0,0,1,1,0,0,0,0,278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,1,0,0,0,0,0,0,-1
0,0,0,47,0,0,1,0,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,0,411,0,1,0,1,0,0,0,1,0,0,0,0,0,0,404,0,1,0,0,0,0,0,0,-1
0,0,1,133,1,0,0,0,0,0,0,0,0,0,812,0,0,0,1,0,0,0,0,1,444,0,1,0,0,0,0,30,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,124,0,0,0,1,1,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,66,0,0,0,1,1,0,0,0,0,0,874,1,0,0,1,0,0,0,0,0,433,0,0,0,0,0,1,0,1,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,168,0,0,0,1,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,0,255,0,1,0,0,0,0,0,0,0,1,0,0,0,0,505,1,0,0,0,0,0,0,0,-1
0,0,0,134,0,0,1,1,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,300,1,1,1,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,-1
0,0,0,84,0,0,1,1,1,0,1,0,0,0,812,0,0,0,0,0,0,0,0,0,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,-1
0,0,1,107,0,0,0,1,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,1,-1
0,0,0,53,0,0,1,1,0,0,0,0,0,0,500,1,0,0,1,0,0,0,1,0,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,-1
0,0,1,99,0,0,0,0,0,0,1,0,0,0,812,0,0,0,0,0,0,0,0,1,266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,1,0,0,0,0,0,0,0,-1
0,0,0,237,0,0,0,1,0,0,1,0,0,0,562,0,0,1,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,1,0,1,0,0,1
0,0,0,80,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,1,0,1,0,0,322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,-1
0,0,0,154,1,0,0,1,0,0,1,0,0,0,562,0,0,0,0,0,0,0,0,0,566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,1,0,0,-1
0,0,1,24,1,0,0,1,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,0,477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,74,0,0,1,1,0,0,0,0,0,0,437,1,0,0,1,0,0,0,1,0,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,-1
0,0,0,166,0,0,0,1,1,0,0,0,0,0,624,0,0,1,1,0,0,0,0,0,533,0,0,0,0,0,0,73,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
1,0,0,34,0,0,1,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,344,0,1,1,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,1,0,0,-1
0,0,0,41,0,0,1,1,0,0,0,0,0,0,624,1,0,0,1,0,0,1,0,0,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,-1
0,0,0,81,0,0,0,1,0,0,0,0,0,0,812,1,0,0,0,0,0,0,0,0,544,0,0,0,0,0,1,0,0,0,0,1,0,0,0,505,0,0,0,1,0,1,0,0,1
0,0,0,144,0,0,0,1,0,0,0,0,0,0,250,1,1,0,1,0,0,0,0,0,355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,124,0,0,0,1,0,0,0,0,0,0,437,1,0,0,1,0,0,0,1,0,511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,1
0,0,0,201,0,0,0,0,0,0,0,0,0,0,624,0,0,0,1,0,0,1,0,0,266,0,1,0,1,0,0,0,1,0,0,0,0,0,0,505,1,0,0,0,0,0,0,0,-1
0,0,0,264,0,0,0,1,0,0,0,0,0,0,500,0,0,1,1,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,1,0,1,0,0,0,0,-1
0,0,0,65,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,455,0,0,0,0,0,1,0,0,1,0,0,0,0,0,505,0,0,0,1,0,0,0,0,-1
0,0,0,276,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,363,0,0,0,1,0,1,0,0,-1
0,0,0,133,0,0,0,1,0,0,0,0,0,0,562,1,1,0,1,0,0,0,0,0,455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,116,0,0,1,0,0,0,1,0,0,0,624,1,0,0,0,0,0,0,0,1,233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,1,0,0,0,0,0,0,-1
0,0,0,83,0,0,0,1,0,0,0,0,0,0,812,1,0,0,0,0,0,0,0,0,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,1,1,0,0,1
0,0,0,100,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,544,0,0,0,0,1,0,143,0,0,0,0,0,0,0,454,1,0,0,0,0,1,0,0,1
